start_date,current_date,starting_pop,current_pop,female_pop_pct,male_pop_pct,sick,recovered,uninfected,dead,vacinated,wasted_vaccine,mortality_rate,infection_rate,teacher_sick_rate,hospital_worker_sick_rate,frontline_worker_sick_rate
2021-01-01,2021-03-31,2000,1993,0.5055,0.49450000000000005,175,474,1344,7,0,0,0.014553014553014554,0.328,0.3118279569892473,0.4318181818181818,0.36619718309859156
2021-01-01,2021-04-01,2000,1993,0.5055,0.49450000000000005,172,484,1337,7,0,0,0.014256619144602852,0.3315,0.3333333333333333,0.4318181818181818,0.3732394366197183
2021-01-01,2021-04-02,2000,1993,0.5055,0.49450000000000005,169,496,1328,7,0,0,0.013916500994035786,0.336,0.3333333333333333,0.4318181818181818,0.3732394366197183
2021-01-01,2021-04-03,2000,1993,0.5055,0.49450000000000005,169,506,1318,7,0,0,0.01364522417153996,0.341,0.34408602150537637,0.4318181818181818,0.38028169014084506
2021-01-01,2021-04-04,2000,1993,0.5055,0.49450000000000005,168,520,1305,7,0,0,0.013282732447817837,0.3475,0.34408602150537637,0.4318181818181818,0.3873239436619718
2021-01-01,2021-04-05,2000,1993,0.5055,0.49450000000000005,173,532,1288,7,0,0,0.012987012987012988,0.356,0.34408602150537637,0.45454545454545453,0.4014084507042254
2021-01-01,2021-04-06,2000,1993,0.5055,0.49450000000000005,177,539,1277,7,0,0,0.01282051282051282,0.3615,0.3548387096774194,0.4772727272727273,0.4084507042253521
2021-01-01,2021-04-07,2000,1993,0.5055,0.49450000000000005,175,550,1268,7,0,0,0.012567324955116697,0.366,0.3548387096774194,0.4772727272727273,0.4154929577464789
2021-01-01,2021-04-08,2000,1992,0.5055,0.49450000000000005,176,561,1255,8,0,0,0.014059753954305799,0.3725,0.3655913978494624,0.4772727272727273,0.4225352112676056
2021-01-01,2021-04-09,2000,1992,0.5055,0.49450000000000005,188,564,1240,8,0,0,0.013986013986013986,0.38,0.3763440860215054,0.5,0.43661971830985913
2021-01-01,2021-04-10,2000,1992,0.5055,0.49450000000000005,185,575,1232,8,0,0,0.0137221269296741,0.384,0.3978494623655914,0.5227272727272727,0.43661971830985913
2021-01-01,2021-04-11,2000,1992,0.5055,0.49450000000000005,195,581,1216,8,0,0,0.013582342954159592,0.392,0.40860215053763443,0.5227272727272727,0.4507042253521127
2021-01-01,2021-04-12,2000,1992,0.5055,0.49450000000000005,188,595,1209,8,0,0,0.013266998341625208,0.3955,0.40860215053763443,0.5227272727272727,0.45774647887323944
2021-01-01,2021-04-13,2000,1992,0.5055,0.49450000000000005,189,602,1201,8,0,0,0.013114754098360656,0.3995,0.41935483870967744,0.5227272727272727,0.4647887323943662
2021-01-01,2021-04-14,2000,1992,0.5055,0.49450000000000005,194,611,1187,8,0,0,0.012924071082390954,0.4065,0.41935483870967744,0.5681818181818182,0.47183098591549294
2021-01-01,2021-04-15,2000,1992,0.5055,0.49450000000000005,194,623,1175,8,0,0,0.012678288431061807,0.4125,0.44086021505376344,0.5681818181818182,0.47183098591549294
2021-01-01,2021-04-16,2000,1992,0.5055,0.49450000000000005,196,634,1162,8,0,0,0.012461059190031152,0.419,0.45161290322580644,0.5909090909090909,0.4788732394366197
2021-01-01,2021-04-17,2000,1992,0.5055,0.49450000000000005,199,644,1149,8,0,0,0.012269938650306749,0.4255,0.4731182795698925,0.5909090909090909,0.4788732394366197
2021-01-01,2021-04-18,2000,1992,0.5055,0.49450000000000005,196,656,1140,8,0,0,0.012048192771084338,0.43,0.4731182795698925,0.5909090909090909,0.49295774647887325
2021-01-01,2021-04-19,2000,1990,0.5055,0.49450000000000005,192,665,1133,10,0,0,0.014814814814814815,0.4335,0.4731182795698925,0.5909090909090909,0.5
2021-01-01,2021-04-20,2000,1990,0.5055,0.49450000000000005,194,677,1119,10,0,0,0.01455604075691412,0.4405,0.4731182795698925,0.5909090909090909,0.5070422535211268
2021-01-01,2021-04-21,2000,1990,0.5055,0.49450000000000005,193,689,1108,10,0,0,0.01430615164520744,0.446,0.4838709677419355,0.5909090909090909,0.5140845070422535
2021-01-01,2021-04-22,2000,1990,0.5055,0.49450000000000005,207,693,1090,10,0,0,0.01422475106685633,0.455,0.4946236559139785,0.5909090909090909,0.5352112676056338
2021-01-01,2021-04-23,2000,1990,0.5055,0.49450000000000005,216,702,1072,10,0,0,0.014044943820224719,0.464,0.4946236559139785,0.6136363636363636,0.5492957746478874
